"sampledate","depth","wtemp","o2","o2sat","deck","light","frlight"
"2005-06-20",14,11.4,5.2,50.5,NA,NA,NA
"2005-06-20",15,11,4.5,43.3,NA,NA,NA
"2005-06-20",16,10.7,3.6,34.4,NA,NA,NA
"2005-06-20",17,10.5,3,28.5,NA,NA,NA
"2005-06-20",18,10.5,2.8,26.6,NA,NA,NA
"2005-06-20",19,10.5,2.7,25.7,NA,NA,NA
"2005-06-20",20,10.4,2.7,25.6,NA,NA,NA
"2005-06-20",21,10.4,2.5,23.7,NA,NA,NA
"2005-06-20",22,10.4,2.5,23.7,NA,NA,NA
"2005-06-20",23,10.4,1.8,17.1,NA,NA,NA
"2005-06-20",24,10.4,1.7,16.1,NA,NA,NA
"2005-06-20",24.7,10.5,1.7,16.2,NA,NA,NA
"2005-07-05",0,23.5,11.3,141.1,NA,NA,NA
"2005-07-05",1,23.4,11.3,140.9,NA,NA,NA
"2005-07-05",2,23.2,10.9,135.4,NA,NA,NA
"2005-07-05",3,23,9.9,122.5,NA,NA,NA
"2005-07-05",4,23,9.5,117.5,NA,NA,NA
"2005-07-05",5,22.9,9.3,114.8,NA,NA,NA
"2005-07-05",6,22.8,9.2,113.4,NA,NA,NA
"2005-07-05",7,22.7,9.2,113.2,NA,NA,NA
"2005-07-05",7.5,22.5,9.1,111.5,NA,NA,NA
"2005-07-05",8,21.7,7.5,90.5,NA,NA,NA
"2005-07-05",8.5,20.5,6.4,75.4,NA,NA,NA
"2005-07-05",9,17.8,4.4,49.1,NA,NA,NA
"2005-07-05",9.5,17,3.7,40.6,NA,NA,NA
"2005-07-05",10,15.6,3.1,33,NA,NA,NA
"2005-07-05",10.5,14.9,3,31.5,NA,NA,NA
"2005-07-05",11,13.8,2.9,29.7,NA,NA,NA
"2005-07-05",11.5,13.2,2.8,28.3,NA,NA,NA
"2005-07-05",12,12.5,2.5,24.9,NA,NA,NA
"2005-07-05",13,12,2,19.7,NA,NA,NA
"2005-07-05",14,11.6,1.7,16.6,NA,NA,NA
"2005-07-05",15,11.3,1.4,13.6,NA,NA,NA
"2005-07-05",16,11.2,1.3,12.6,NA,NA,NA
"2005-07-05",17,11,1.2,11.5,NA,NA,NA
"2005-07-05",18,10.7,0.3,2.9,NA,NA,NA
"2005-07-05",19,10.6,0.2,1.9,NA,NA,NA
"2005-07-05",20,10.6,0.2,1.9,NA,NA,NA
"2005-07-05",21,10.5,0.2,1.9,NA,NA,NA
"2005-07-05",22,10.5,0.2,1.9,NA,NA,NA
"2005-07-05",23,10.4,0.2,1.9,NA,NA,NA
"2005-07-05",24,10.4,0.3,2.8,NA,NA,NA
"2005-07-05",24.7,10.4,0.3,2.8,NA,NA,NA
"2005-07-18",0,26.3,13.9,182.9,NA,NA,NA
"2005-07-18",1,26.1,13.5,177,NA,NA,NA
"2005-07-18",2,26,13.5,176.6,NA,NA,NA
"2005-07-18",3,25.6,13.4,174.1,NA,NA,NA
"2005-07-18",4,25.2,13.3,171.5,NA,NA,NA
"2005-07-18",5,24.9,13.2,169.3,NA,NA,NA
"2005-07-18",6,24.5,13,165.5,NA,NA,NA
"2005-07-18",7,23.2,10.5,130.4,NA,NA,NA
"2005-07-18",8,20.2,3.7,43.4,NA,NA,NA
"2005-07-18",9,18.2,2.6,29.3,NA,NA,NA
"2005-07-18",10,15.4,1.6,17,NA,NA,NA
"2005-07-18",11,14,1.3,13.4,NA,NA,NA
"2005-07-18",12,12.7,0.5,5,NA,NA,NA
"2005-07-18",13,12,0.2,2,NA,NA,NA
"2005-07-18",14,11.5,0.2,1.9,NA,NA,NA
"2005-07-18",15,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",16,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",17,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",18,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",19,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",20,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",21,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",22,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",23,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",24,11.1,0.2,1.9,NA,NA,NA
"2005-07-18",24.5,11.1,0.2,1.9,NA,NA,NA
"2005-08-01",0,25.5,9.2,119.3,NA,NA,NA
"2005-08-01",1,24.8,9.3,119,NA,NA,NA
"2005-08-01",2,24.5,9.2,117.1,NA,NA,NA
"2005-08-01",3,24.4,8.8,111.8,NA,NA,NA
"2005-08-01",4,24.2,8.4,106.3,NA,NA,NA
"2005-08-01",5,24.1,8.1,102.3,NA,NA,NA
"2005-08-01",6,23.8,8.1,101.7,NA,NA,NA
"2005-08-01",6.5,23.5,8.3,103.7,NA,NA,NA
"2005-08-01",7,23.1,8,99.2,NA,NA,NA
"2005-08-01",7.5,22.8,7.1,87.5,NA,NA,NA
"2005-08-01",8,21.5,6,72.1,NA,NA,NA
"2005-08-01",8.5,19.1,1.4,16,NA,NA,NA
"2005-08-01",9,17,0.1,1.1,NA,NA,NA
"2005-08-01",10,15,0.1,1.1,NA,NA,NA
"2005-08-01",11,13.2,0.1,1,NA,NA,NA
"2005-08-01",12,12.7,0.1,1,NA,NA,NA
"2005-08-01",13,12.2,0.1,1,NA,NA,NA
"2005-08-01",14,12,0.1,1,NA,NA,NA
"2005-08-01",15,11.5,0.1,1,NA,NA,NA
"2005-08-01",16,11.2,0.1,1,NA,NA,NA
"2005-08-01",17,11,0.1,1,NA,NA,NA
"2005-08-01",18,10.9,0.1,1,NA,NA,NA
"2005-08-01",19,10.9,0.1,1,NA,NA,NA
"2005-08-01",20,10.8,0.1,1,NA,NA,NA
"2005-08-01",21,10.6,0.1,1,NA,NA,NA
"2005-08-01",22,10.6,0.1,1,NA,NA,NA
"2005-08-01",23,10.6,0.1,1,NA,NA,NA
"2005-08-01",24,10.6,0.1,1,NA,NA,NA
"2005-08-01",24.5,10.6,0.1,1,NA,NA,NA
"2005-08-15",0,24.6,7.3,93.1,NA,NA,NA
"2005-08-15",1,24.5,7.2,91.6,NA,NA,NA
"2005-08-15",2,24.4,7,88.9,NA,NA,NA
"2005-08-15",3,24.4,6.9,87.7,NA,NA,NA
"2005-08-15",4,24.4,6.9,87.7,NA,NA,NA
"2005-08-15",5,24.3,6.9,87.5,NA,NA,NA
"2005-08-15",6,24.3,7.1,90,NA,NA,NA
"2005-08-15",6.5,24.2,7.1,89.9,NA,NA,NA
"2005-08-15",7,24,7.2,90.8,NA,NA,NA
"2005-08-15",7.5,24,6.9,87,NA,NA,NA
"2005-08-15",8,23.7,7.2,90.3,NA,NA,NA
"2005-08-15",8.5,23.5,7.4,92.4,NA,NA,NA
"2005-08-15",9,20.7,0.1,1.2,NA,NA,NA
"2005-08-15",9.5,17.7,0.1,1.1,NA,NA,NA
"2005-08-15",10,16.6,0.1,1.1,NA,NA,NA
"2005-08-15",10.5,15.9,0.1,1.1,NA,NA,NA
"2005-08-15",11,15.2,0.1,1.1,NA,NA,NA
"2005-08-15",11.5,14,0.1,1,NA,NA,NA
"2005-08-15",12,12.9,0.1,1,NA,NA,NA
"2005-08-15",13,12.3,0.1,1,NA,NA,NA
"2005-08-15",14,11.9,0.1,1,NA,NA,NA
"2005-08-15",15,11.7,0.1,1,NA,NA,NA
"2005-08-15",16,11.3,0.1,1,NA,NA,NA
"2005-08-15",17,11.2,0.1,1,NA,NA,NA
"2005-08-15",18,11.1,0.1,1,NA,NA,NA
"2005-08-15",19,10.9,0.1,1,NA,NA,NA
"2005-08-15",20,10.8,0.1,1,NA,NA,NA
"2005-08-15",21,10.8,0.1,1,NA,NA,NA
"2005-08-15",22,10.8,0.1,1,NA,NA,NA
"2005-08-15",23,10.8,0.1,1,NA,NA,NA
"2005-08-15",24,10.9,0.1,1,NA,NA,NA
"2005-08-15",24.3,10.9,0.1,1,NA,NA,NA
"2005-08-29",0,24.8,9,115.2,NA,NA,NA
"2005-08-29",1,23.7,8.9,111.6,NA,NA,NA
"2005-08-29",2,23.5,8.9,111.2,NA,NA,NA
"2005-08-29",3,23.4,8.8,109.7,NA,NA,NA
"2005-08-29",4,23.2,8.7,108.1,NA,NA,NA
"2005-08-29",5,23.1,8.1,100.4,NA,NA,NA
"2005-08-29",6,23,7.8,96.5,NA,NA,NA
"2005-08-29",7,23,7.4,91.6,NA,NA,NA
"2005-08-29",8,22.9,7.4,91.4,NA,NA,NA
"2005-08-29",8.5,22.7,7.3,89.8,NA,NA,NA
"2005-08-29",9,22.6,7.3,89.6,NA,NA,NA
"2005-08-29",9.5,21.2,3.1,37,NA,NA,NA
"2005-08-29",10,19.1,0.1,1.1,NA,NA,NA
"2005-08-29",10.5,17.5,0.1,1.1,NA,NA,NA
"2005-08-29",11,16,0.1,1.1,NA,NA,NA
"2005-08-29",11.5,15.5,0.1,1.1,NA,NA,NA
"2005-08-29",12,14.6,0.1,1,NA,NA,NA
"2005-08-29",12.5,14,0.1,1,NA,NA,NA
"2005-08-29",13,13.4,0.1,1,NA,NA,NA
"2005-08-29",14,12.5,0.1,1,NA,NA,NA
"2005-08-29",15,11.6,0.1,1,NA,NA,NA
"2005-08-29",16,11.3,0.1,1,NA,NA,NA
"2005-08-29",17,11,0.1,1,NA,NA,NA
"2005-08-29",18,10.9,0.1,1,NA,NA,NA
"2005-08-29",19,10.8,0.1,1,NA,NA,NA
"2005-08-29",20,10.7,0.1,1,NA,NA,NA
"2005-08-29",21,10.6,0.1,1,NA,NA,NA
"2005-08-29",22,10.6,0.1,1,NA,NA,NA
"2005-08-29",23,10.5,0.1,1,NA,NA,NA
"2005-08-29",24,10.5,0.1,1,NA,NA,NA
"2005-08-29",24.6,10.5,0.1,1,NA,NA,NA
"2005-09-26",0,20.8,7.7,91.3,NA,NA,NA
"2005-09-26",1,20.8,7.6,90.1,NA,NA,NA
"2005-09-26",2,20.8,7.6,90.1,NA,NA,NA
"2005-09-26",3,20.8,7.6,90.1,NA,NA,NA
"2005-09-26",4,20.8,7.6,90.1,NA,NA,NA
"2005-09-26",5,20.8,7.6,90.1,NA,NA,NA
"2005-09-26",6,20.8,7.5,88.9,NA,NA,NA
"2005-09-26",7,20.7,7.5,88.7,NA,NA,NA
"2005-09-26",8,20.7,7.5,88.7,NA,NA,NA
"2005-09-26",9,20.7,7.5,88.7,NA,NA,NA
"2005-09-26",10,20.6,7.5,88.6,NA,NA,NA
"2005-09-26",11,20.6,7.4,87.4,NA,NA,NA
"2005-09-26",12,20.5,7.3,86,NA,NA,NA
"2005-09-26",12.5,16.2,0.5,5.4,NA,NA,NA
"2005-09-26",13,13.8,0.1,1,NA,NA,NA
"2005-09-26",14,12.4,0.1,1,NA,NA,NA
"2005-09-26",15,11.8,0.1,1,NA,NA,NA
"2005-09-26",16,11.6,0.1,1,NA,NA,NA
"2005-09-26",17,11.4,0.1,1,NA,NA,NA
"2005-09-26",18,11.2,0.1,1,NA,NA,NA
"2005-09-26",19,11,0.1,1,NA,NA,NA
"2005-09-26",20,10.9,0.1,1,NA,NA,NA
"2005-09-26",21,10.9,0.1,1,NA,NA,NA
"2005-09-26",22,10.8,0.1,1,NA,NA,NA
"2005-09-26",23,10.8,0.1,1,NA,NA,NA
"2005-09-26",24,10.8,0.1,1,NA,NA,NA
"2005-09-26",24.3,10.7,0.1,1,NA,NA,NA
"2005-11-02",0,12.6,8.7,86.8,NA,NA,NA
"2005-11-02",1,12.5,6.5,64.7,NA,NA,NA
"2005-11-02",2,12.5,5.3,52.8,NA,NA,NA
"2005-11-02",3,12.5,5.3,52.8,NA,NA,NA
"2005-11-02",4,12.5,5.3,52.8,NA,NA,NA
"2005-11-02",5,12.5,5.3,52.8,NA,NA,NA
"2005-11-02",6,12.5,5.3,52.8,NA,NA,NA
"2005-11-02",7,12.5,5.2,51.8,NA,NA,NA
"2005-11-02",8,12.5,5.2,51.8,NA,NA,NA
"2005-11-02",9,12.5,5,49.8,NA,NA,NA
"2005-11-02",10,12.5,5.2,51.8,NA,NA,NA
"2005-11-02",11,12.4,5.3,52.7,NA,NA,NA
"2005-11-02",12,12.4,5.4,53.6,NA,NA,NA
"2005-11-02",13,12.4,5.4,53.6,NA,NA,NA
"2005-11-02",14,12.4,5.4,53.6,NA,NA,NA
"2005-11-02",15,12.4,5.5,54.6,NA,NA,NA
"2005-11-02",16,12.4,5.7,56.6,NA,NA,NA
"2005-11-02",17,12.4,5.7,56.6,NA,NA,NA
"2005-11-02",18,12.4,5.7,56.6,NA,NA,NA
"2005-11-02",19,12.4,5.6,55.6,NA,NA,NA
"2005-11-02",20,12.4,5.6,55.6,NA,NA,NA
"2005-11-02",21,12.4,5.5,54.6,NA,NA,NA
"2005-11-02",22,12.4,5.5,54.6,NA,NA,NA
"2005-11-02",23,12.4,5.5,54.6,NA,NA,NA
"2005-11-02",24,12.4,5.2,51.7,NA,NA,NA
"2005-11-02",24.5,12.4,1.1,10.9,NA,NA,NA
"2005-11-30",0,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",1,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",2,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",3,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",4,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",5,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",6,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",7,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",8,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",9,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",10,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",11,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",12,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",13,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",14,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",15,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",16,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",17,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",18,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",19,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",20,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",21,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",22,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",23,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",24,5.5,11.2,94.3,NA,NA,NA
"2005-11-30",24.3,5.5,11.2,94.3,NA,NA,NA
"2006-03-06",0,0.9,14.1,105,NA,NA,NA
"2006-03-06",1,1.3,14.3,107.7,NA,NA,NA
"2006-03-06",2,1.4,14.5,109.5,NA,NA,NA
"2006-03-06",3,1.5,14.3,108.3,NA,NA,NA
"2006-03-06",4,1.5,14.3,108.3,NA,NA,NA
"2006-03-06",5,1.5,14.3,108.3,NA,NA,NA
"2006-03-06",6,1.5,14.1,106.7,NA,NA,NA
"2006-03-06",7,1.5,14,106,NA,NA,NA
"2006-03-06",8,1.5,14.2,107.5,NA,NA,NA
"2006-03-06",9,1.5,14.1,106.7,NA,NA,NA
"2006-03-06",10,1.5,14.1,106.7,NA,NA,NA
"2006-03-06",11,1.5,14.2,107.5,NA,NA,NA
"2006-03-06",12,1.6,14.1,107,NA,NA,NA
"2006-03-06",13,1.6,14,106.3,NA,NA,NA
"2006-03-06",14,1.6,14,106.3,NA,NA,NA
"2006-03-06",15,1.6,14.1,107,NA,NA,NA
"2006-03-06",16,1.6,14.2,107.8,NA,NA,NA
"2006-03-06",17,1.7,14.1,107.3,NA,NA,NA
"2006-03-06",18,1.8,14,106.9,NA,NA,NA
"2006-03-06",19,1.8,11.8,90.1,NA,NA,NA
"2006-03-06",19.2,1.8,7.4,56.5,NA,NA,NA
"2006-04-04",0,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",1,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",2,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",3,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",4,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",5,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",6,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",7,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",8,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",9,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",10,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",11,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",12,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",13,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",14,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",15,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",16,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",17,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",18,3.7,13.4,107.7,NA,NA,NA
"2006-04-04",19,3.7,13.3,106.9,NA,NA,NA
"2006-04-04",20,3.7,13.3,106.9,NA,NA,NA
"2006-04-04",21,3.8,13.2,106.3,NA,NA,NA
"2006-04-04",22,3.8,13.1,105.5,NA,NA,NA
"2006-04-04",23,3.9,12.4,100.2,NA,NA,NA
"2006-04-04",24,3.9,12.1,97.7,NA,NA,NA
"2006-04-04",24.4,3.9,11.9,96.1,NA,NA,NA
"2006-04-17",0,6.5,13.4,115.7,NA,NA,NA
"2006-04-17",1,6.5,13.3,114.9,NA,NA,NA
"2006-04-17",2,6.4,13.4,115.4,NA,NA,NA
"2006-04-17",3,6.4,13.4,115.4,NA,NA,NA
"2006-04-17",4,6.4,13.4,115.4,NA,NA,NA
"2006-04-17",5,6.3,13.4,115.1,NA,NA,NA
"2006-04-17",6,6.3,13.4,115.1,NA,NA,NA
"2006-04-17",7,6.3,13.3,114.3,NA,NA,NA
"2006-04-17",8,6.3,13.4,115.1,NA,NA,NA
"2006-04-17",9,6.3,13.3,114.3,NA,NA,NA
"2006-04-17",10,6.3,13.3,114.3,NA,NA,NA
"2006-04-17",11,6.2,13.3,114,NA,NA,NA
"2006-04-17",12,6.2,13.3,114,NA,NA,NA
"2006-04-17",13,6.2,13.3,114,NA,NA,NA
"2006-04-17",14,6.2,13.3,114,NA,NA,NA
"2006-04-17",15,6.2,13.3,114,NA,NA,NA
"2006-04-17",16,6.2,13.4,114.9,NA,NA,NA
"2006-04-17",17,6.2,13.4,114.9,NA,NA,NA
"2006-04-17",18,6.2,13.4,114.9,NA,NA,NA
"2006-04-17",19,6.1,13.4,114.6,NA,NA,NA
"2006-04-17",20,6.1,13.4,114.6,NA,NA,NA
"2006-04-17",21,6.1,13.4,114.6,NA,NA,NA
"2006-04-17",22,6.1,13.4,114.6,NA,NA,NA
"2006-04-17",23,6.1,13.4,114.6,NA,NA,NA
"2006-04-17",24,6.1,13.3,113.7,NA,NA,NA
"2006-04-17",24.5,6.1,13.3,113.7,NA,NA,NA
"2006-05-02",0,11.6,11.8,115.1,NA,NA,NA
"2006-05-02",1,11,11.8,113.6,NA,NA,NA
"2006-05-02",2,10.5,11.9,113.2,NA,NA,NA
"2006-05-02",3,10.3,11.9,112.7,NA,NA,NA
"2006-05-02",4,10.2,11.8,111.5,NA,NA,NA
"2006-05-02",5,10.2,11.8,111.5,NA,NA,NA
"2006-05-02",6,10.1,11.9,112.1,NA,NA,NA
"2006-05-02",7,10.1,11.8,111.2,NA,NA,NA
"2006-05-02",8,10.1,11.7,110.3,NA,NA,NA
"2006-05-02",9,10,11.7,110,NA,NA,NA
"2006-05-02",10,9.9,11.9,111.6,NA,NA,NA
"2006-05-02",11,9.7,11.9,111.1,NA,NA,NA
"2006-05-02",12,9.6,11.9,110.8,NA,NA,NA
"2006-05-02",13,9.6,11.9,110.8,NA,NA,NA
"2006-05-02",14,9.6,11.9,110.8,NA,NA,NA
"2006-05-02",15,9.6,11.9,110.8,NA,NA,NA
"2006-05-02",16,9.6,11.9,110.8,NA,NA,NA
"2006-05-02",17,9.6,11.9,110.8,NA,NA,NA
"2006-05-02",18,9.5,11.9,110.6,NA,NA,NA
"2006-05-02",19,9.5,11.9,110.6,NA,NA,NA
"2006-05-02",20,9.4,11.9,110.3,NA,NA,NA
"2006-05-02",21,9.4,11.8,109.4,NA,NA,NA
"2006-05-02",22,9.4,11.8,109.4,NA,NA,NA
"2006-05-02",23,9.4,11.7,108.4,NA,NA,NA
"2006-05-02",24,9.4,9.4,87.1,NA,NA,NA
"2006-05-02",24.5,9.4,5,46.3,NA,NA,NA
"2006-05-15",0,11.1,10.5,101.3,NA,NA,NA
"2006-05-15",1,11.1,10.5,101.3,NA,NA,NA
"2006-05-15",2,11.1,10.5,101.3,NA,NA,NA
"2006-05-15",3,11.1,10.5,101.3,NA,NA,NA
"2006-05-15",4,11.1,10.5,101.3,NA,NA,NA
"2006-05-15",5,11.1,10.4,100.3,NA,NA,NA
"2006-05-15",6,11.1,10.4,100.3,NA,NA,NA
"2006-05-15",7,11.1,10.4,100.3,NA,NA,NA
"2006-05-15",8,11,10.4,100.1,NA,NA,NA
"2006-05-15",9,11,10.4,100.1,NA,NA,NA
"2006-05-15",10,11,10.4,100.1,NA,NA,NA
"2006-05-15",11,11,10.4,100.1,NA,NA,NA
"2006-05-15",12,11,10.4,100.1,NA,NA,NA
"2006-05-15",13,11,10.3,99.1,NA,NA,NA
"2006-05-15",14,11,10.4,100.1,NA,NA,NA
"2006-05-15",15,10.9,10.3,98.9,NA,NA,NA
"2006-05-15",16,10.9,10.3,98.9,NA,NA,NA
"2006-05-15",17,10.9,10.3,98.9,NA,NA,NA
"2006-05-15",18,10.6,10.2,97.2,NA,NA,NA
"2006-05-15",19,10.4,10,94.9,NA,NA,NA
"2006-05-15",20,10.3,10,94.7,NA,NA,NA
"2006-05-15",21,10.2,9.9,93.5,NA,NA,NA
"2006-05-15",22,10.2,10,94.5,NA,NA,NA
"2006-05-15",23,10.1,9.9,93.3,NA,NA,NA
"2006-05-15",24,9.9,7.1,66.6,NA,NA,NA
"2006-05-15",24.6,9.9,7,65.7,NA,NA,NA
"2006-05-30",0,18.4,10.4,117.5,NA,NA,NA
"2006-05-30",1,18.3,10.5,118.4,NA,NA,NA
"2006-05-30",2,18,10.5,117.7,NA,NA,NA
"2006-05-30",3,17.6,10.6,117.8,NA,NA,NA
"2006-05-30",4,17.1,10.6,116.6,NA,NA,NA
"2006-05-30",5,16.7,10.5,114.5,NA,NA,NA
"2006-05-30",6,16.1,10.5,113.1,NA,NA,NA
"2006-05-30",7,14.6,10.3,107.4,NA,NA,NA
"2006-05-30",8,12.9,9.5,95.4,NA,NA,NA
"2006-05-30",9,12.6,9.4,93.8,NA,NA,NA
"2006-05-30",10,12.4,9.3,92.4,NA,NA,NA
"2006-05-30",11,12,9.2,90.6,NA,NA,NA
"2006-05-30",12,11.7,9,88,NA,NA,NA
"2006-05-30",13,11.3,8.9,86.2,NA,NA,NA
"2006-05-30",14,11.2,8.5,82.2,NA,NA,NA
"2006-05-30",15,11.1,8,77.2,NA,NA,NA
"2006-05-30",16,10.9,7.7,73.9,NA,NA,NA
"2006-05-30",17,10.9,7.6,73,NA,NA,NA
"2006-05-30",18,10.7,7,66.9,NA,NA,NA
"2006-05-30",19,10.6,6.8,64.8,NA,NA,NA
"2006-05-30",20,10.5,6.7,63.7,NA,NA,NA
"2006-05-30",21,10.5,6.6,62.8,NA,NA,NA
"2006-05-30",22,10.5,6.3,59.9,NA,NA,NA
"2006-05-30",23,10.5,6.2,59,NA,NA,NA
"2006-05-30",24,10.5,6.2,59,NA,NA,NA
"2006-05-30",24.7,10.6,6.2,59.1,NA,NA,NA
"2006-06-12",0,20.2,10.1,118.3,NA,NA,NA
"2006-06-12",1,19.6,10,115.8,NA,NA,NA
"2006-06-12",2,19.5,10,115.5,NA,NA,NA
"2006-06-12",3,19.4,9.8,113,NA,NA,NA
"2006-06-12",4,19.2,9.6,110.2,NA,NA,NA
"2006-06-12",5,19.1,9.7,111.2,NA,NA,NA
"2006-06-12",6,18.8,9.6,109.4,NA,NA,NA
"2006-06-12",6.5,18.7,9.7,110.3,NA,NA,NA
"2006-06-12",7,18.3,9.8,110.5,NA,NA,NA
"2006-06-12",7.5,16.5,9.1,98.9,NA,NA,NA
"2006-06-12",8,14.6,8.8,91.8,NA,NA,NA
"2006-06-12",9,13.6,8.2,83.7,NA,NA,NA
"2006-06-12",10,12.6,7.6,75.8,NA,NA,NA
"2006-06-12",11,12.1,7.1,70.1,NA,NA,NA
"2006-06-12",12,11.8,6.9,67.6,NA,NA,NA
"2006-06-12",13,11.6,6.6,64.4,NA,NA,NA
"2006-06-12",14,11.3,6.3,61,NA,NA,NA
"2006-06-12",15,11.1,5.9,56.9,NA,NA,NA
"2006-06-12",16,11,5.5,52.9,NA,NA,NA
"2006-06-12",17,10.8,4.4,42.1,NA,NA,NA
"2006-06-12",18,10.7,4.3,41.1,NA,NA,NA
"2006-06-12",19,10.6,3.8,36.2,NA,NA,NA
"2006-06-12",20,10.5,3.5,33.3,NA,NA,NA
"2006-06-12",21,10.5,3.4,32.3,NA,NA,NA
"2006-06-12",22,10.5,3.2,30.4,NA,NA,NA
"2006-06-12",23,10.5,3.1,29.5,NA,NA,NA
"2006-06-12",24,10.4,2.8,26.6,NA,NA,NA
"2006-06-12",24.8,10.5,2.3,21.9,NA,NA,NA
"2006-06-26",0,21.4,9.7,116.4,NA,NA,NA
"2006-06-26",1,21.3,9.5,113.7,NA,NA,NA
"2006-06-26",2,21.3,9.6,114.9,NA,NA,NA
"2006-06-26",3,21.2,9.4,112.3,NA,NA,NA
"2006-06-26",4,21.2,9.4,112.3,NA,NA,NA
"2006-06-26",5,21.2,9.4,112.3,NA,NA,NA
"2006-06-26",6,21.2,9.4,112.3,NA,NA,NA
"2006-06-26",7,21.1,9.2,109.7,NA,NA,NA
"2006-06-26",7.5,21,9.2,109.5,NA,NA,NA
"2006-06-26",8,19.1,8.5,97.4,NA,NA,NA
"2006-06-26",8.5,16.2,6.6,71.2,NA,NA,NA
"2006-06-26",9,15.1,6.2,65.4,NA,NA,NA
"2006-06-26",9.5,14.3,6,62.2,NA,NA,NA
"2006-06-26",10,13.4,5.7,57.9,NA,NA,NA
"2006-06-26",10.5,12.9,5.7,57.3,NA,NA,NA
"2006-06-26",11,12.8,5.6,56.1,NA,NA,NA
"2006-06-26",12,12.6,5.1,50.9,NA,NA,NA
"2006-06-26",13,12.1,4.6,45.4,NA,NA,NA
"2006-06-26",14,11.9,4.4,43.2,NA,NA,NA
"2006-06-26",15,11.7,4,39.1,NA,NA,NA
"2006-06-26",16,11.5,3.8,37,NA,NA,NA
"2006-06-26",17,11.2,2.8,27.1,NA,NA,NA
"2006-06-26",18,11,2,19.2,NA,NA,NA
"2006-06-26",19,10.9,1.6,15.4,NA,NA,NA
"2006-06-26",20,10.9,1.2,11.5,NA,NA,NA
"2006-06-26",21,10.8,0.8,7.7,NA,NA,NA
"2006-06-26",22,10.7,0.5,4.8,NA,NA,NA
"2006-06-26",23,10.7,0.4,3.8,NA,NA,NA
"2006-06-26",24,10.7,0.4,3.8,NA,NA,NA
"2006-06-26",24.7,10.7,0.4,3.8,NA,NA,NA
"2006-07-10",0,24.4,9.7,123.2,NA,NA,NA
"2006-07-10",1,24.3,9.4,119.2,NA,NA,NA
"2006-07-10",2,24.1,9.5,120,NA,NA,NA
"2006-07-10",3,24,9.3,117.3,NA,NA,NA
"2006-07-10",4,23.9,9.4,118.3,NA,NA,NA
"2006-07-10",5,23.8,9.2,115.6,NA,NA,NA
"2006-07-10",6,23.8,9.1,114.3,NA,NA,NA
"2006-07-10",6.5,23.7,9,112.8,NA,NA,NA
